date,state,n_killed,n_injured,n_total
3/12/18,Texas,0,1,1
3/12/18,Colorado,0,1,1
3/12/18,West Virginia,0,1,1
3/12/18,New York,0,3,3
3/12/18,Washington,0,1,1
3/12/18,California,0,1,1
3/12/18,Maryland,0,3,3
3/12/18,Michigan,1,0,1
3/12/18,Missouri,1,0,1
3/12/18,Florida,1,0,1
3/12/18,Washington,0,1,1
3/12/18,California,0,4,4
3/12/18,Maryland,0,3,3
3/12/18,Illinois,1,0,1
3/12/18,Maryland,0,1,1
3/13/18,Florida,1,0,1
3/13/18,Florida,0,1,1
3/13/18,Indiana,0,1,1
3/13/18,Illinois,0,1,1
3/13/18,Hawaii,0,1,1
3/13/18,Delaware,0,1,1
3/13/18,Washington,0,1,1
3/13/18,Florida,1,0,1
3/13/18,Indiana,0,1,1
3/13/18,Tennessee,1,0,1
3/13/18,Alabama,0,1,1
3/13/18,North Carolina,1,0,1
3/13/18,Georgia,0,1,1
3/13/18,Iowa,0,1,1
3/13/18,Ohio,0,2,2
3/13/18,Minnesota,0,1,1
3/13/18,Florida,0,4,4
3/13/18,New Jersey,1,0,1
3/13/18,Illinois,0,1,1
3/13/18,Indiana,0,1,1
3/13/18,Colorado,0,1,1
3/13/18,Georgia,1,0,1
3/13/18,Arizona,0,1,1
3/13/18,Missouri,0,1,1
3/13/18,Texas,0,1,1
3/13/18,Texas,1,0,1
3/13/18,Illinois,0,1,1
3/13/18,Texas,0,1,1
3/13/18,North Carolina,0,2,2
3/13/18,West Virginia,0,1,1
3/13/18,West Virginia,1,0,1
3/13/18,North Carolina,0,2,2
3/13/18,Michigan,1,0,1
3/13/18,North Carolina,1,1,2
3/13/18,Arkansas,0,1,1
3/13/18,Missouri,0,1,1
3/13/18,Ohio,0,1,1
3/13/18,Nevada,0,1,1
3/13/18,Virginia,0,1,1
3/13/18,California,0,1,1
3/13/18,Minnesota,0,1,1
3/13/18,Virginia,0,1,1
3/13/18,Georgia,0,1,1
3/13/18,Nevada,0,1,1
3/13/18,Texas,0,1,1
3/13/18,Alabama,0,1,1
3/13/18,Utah,1,0,1
3/13/18,North Carolina,0,1,1
3/13/18,Maryland,0,2,2
3/13/18,Maryland,0,1,1
3/13/18,Oregon,0,1,1
3/13/18,Connecticut,0,2,2
3/13/18,Arkansas,1,1,2
3/13/18,District of Columbia,1,1,2
3/13/18,Virginia,0,1,1
3/13/18,Ohio,0,1,1
3/13/18,Florida,0,1,1
3/13/18,Oklahoma,0,1,1
3/13/18,Kansas,1,0,1
3/13/18,Missouri,0,1,1
3/13/18,Missouri,0,1,1
3/13/18,Louisiana,0,1,1
3/13/18,South Carolina,0,1,1
3/13/18,New Jersey,1,0,1
3/13/18,Florida,0,1,1
3/13/18,District of Columbia,1,0,1
3/13/18,Louisiana,0,1,1
3/13/18,Washington,4,0,4
3/13/18,Nevada,0,1,1
3/13/18,Washington,0,1,1
3/13/18,Louisiana,0,1,1
3/13/18,Kentucky,1,0,1
3/14/18,Texas,0,1,1
3/14/18,Virginia,1,1,2
3/14/18,Connecticut,0,1,1
3/14/18,Arkansas,1,0,1
3/14/18,Oregon,1,0,1
3/14/18,Oklahoma,0,1,1
3/14/18,Illinois,0,1,1
3/14/18,South Dakota,1,0,1
3/14/18,West Virginia,0,1,1
3/14/18,Washington,0,1,1
3/14/18,Illinois,0,1,1
3/14/18,Indiana,0,1,1
3/14/18,West Virginia,0,1,1
3/14/18,Virginia,0,1,1
3/14/18,Arkansas,0,1,1
3/14/18,Ohio,1,0,1
3/14/18,Ohio,0,2,2
3/14/18,Oregon,1,0,1
3/14/18,Texas,0,1,1
3/14/18,Illinois,0,1,1
3/14/18,District of Columbia,0,1,1
3/14/18,Michigan,1,1,2
3/14/18,Texas,1,0,1
3/14/18,Colorado,0,1,1
3/14/18,California,0,1,1
3/14/18,Oklahoma,0,1,1
3/14/18,Pennsylvania,1,0,1
3/14/18,Wisconsin,1,0,1
3/14/18,Florida,0,1,1
3/14/18,Missouri,0,2,2
3/14/18,Wisconsin,0,2,2
3/14/18,South Carolina,0,1,1
3/14/18,Alabama,2,1,3
3/14/18,Missouri,0,1,1
3/14/18,Alabama,1,0,1
3/14/18,Missouri,1,0,1
3/14/18,New York,1,1,2
3/14/18,South Carolina,0,1,1
3/14/18,Alabama,1,0,1
3/14/18,California,2,0,2
3/14/18,Arkansas,0,1,1
3/14/18,Washington,2,1,3
3/14/18,Oklahoma,0,1,1
3/14/18,Louisiana,1,0,1
3/14/18,Louisiana,0,1,1
3/14/18,Illinois,1,0,1
3/14/18,Alabama,0,1,1
3/14/18,Virginia,0,1,1
3/14/18,Oklahoma,0,1,1
3/14/18,Louisiana,1,0,1
3/14/18,Louisiana,0,1,1
3/14/18,Louisiana,0,1,1
3/14/18,California,0,1,1
3/14/18,Colorado,2,0,2
3/14/18,Arizona,1,0,1
3/14/18,Louisiana,1,0,1
3/14/18,Louisiana,0,1,1
3/14/18,West Virginia,1,0,1
3/14/18,Texas,0,1,1
3/14/18,Maryland,0,1,1
3/14/18,Michigan,0,1,1
3/14/18,Illinois,0,1,1
3/14/18,District of Columbia,1,0,1
3/14/18,Delaware,1,0,1
3/14/18,Pennsylvania,0,1,1
3/14/18,Arizona,1,0,1
3/14/18,Indiana,0,1,1
3/14/18,California,0,2,2
3/14/18,Georgia,2,0,2
3/14/18,Wisconsin,1,0,1
3/14/18,Florida,3,0,3
3/14/18,Illinois,1,0,1
3/14/18,New York,4,0,4
3/14/18,Pennsylvania,0,1,1
3/14/18,Oklahoma,1,0,1
3/14/18,Georgia,0,1,1
3/14/18,Massachusetts,0,1,1
3/14/18,Minnesota,0,1,1
3/14/18,North Carolina,0,1,1
3/14/18,Mississippi,1,0,1
3/14/18,Texas,1,0,1
3/14/18,Texas,2,0,2
3/14/18,California,1,0,1
3/14/18,North Carolina,3,0,3
3/14/18,New Mexico,1,0,1
3/15/18,Ohio,0,2,2
3/15/18,South Carolina,1,0,1
3/15/18,Illinois,0,1,1
3/15/18,Alabama,0,1,1
3/15/18,California,0,1,1
3/15/18,New Jersey,0,1,1
3/15/18,Illinois,0,1,1
3/15/18,Ohio,0,2,2
3/15/18,New Jersey,0,1,1
3/15/18,Virginia,0,1,1
3/15/18,California,1,0,1
3/15/18,Utah,0,1,1
3/15/18,Texas,1,0,1
3/15/18,Georgia,1,0,1
3/15/18,Michigan,0,1,1
3/15/18,Alabama,1,0,1
3/15/18,Virginia,0,1,1
3/15/18,Wisconsin,0,1,1
3/15/18,Ohio,0,1,1
3/15/18,Texas,1,0,1
3/15/18,Texas,0,1,1
3/15/18,Washington,1,0,1
3/15/18,Ohio,1,0,1
3/15/18,Indiana,1,1,2
3/15/18,Georgia,1,0,1
3/15/18,Nevada,1,0,1
3/15/18,Arizona,1,0,1
3/15/18,Oklahoma,0,1,1
3/15/18,Pennsylvania,1,0,1
3/15/18,Ohio,0,3,3
3/15/18,Louisiana,1,0,1
3/15/18,California,0,1,1
3/15/18,Massachusetts,0,1,1
3/15/18,Alabama,1,1,2
3/15/18,Wisconsin,0,1,1
3/15/18,Wisconsin,0,1,1
3/15/18,Wisconsin,2,2,4
3/15/18,New York,0,1,1
3/15/18,Mississippi,0,1,1
3/15/18,Georgia,0,2,2
3/15/18,Virginia,0,1,1
3/15/18,Georgia,0,1,1
3/15/18,South Carolina,0,1,1
3/15/18,Arizona,1,0,1
3/15/18,Kentucky,0,1,1
3/15/18,New York,0,2,2
3/15/18,Kentucky,0,1,1
3/15/18,Alabama,1,1,2
3/15/18,Georgia,0,2,2
3/15/18,Tennessee,1,0,1
3/15/18,Virginia,0,2,2
3/15/18,Virginia,0,1,1
3/15/18,Kentucky,0,1,1
3/15/18,Virginia,1,0,1
3/15/18,Texas,0,3,3
3/15/18,Washington,1,0,1
3/15/18,Georgia,0,1,1
3/15/18,California,0,1,1
3/15/18,Iowa,0,1,1
3/15/18,Missouri,0,1,1
3/15/18,Texas,0,1,1
3/15/18,California,0,1,1
3/15/18,Illinois,0,1,1
3/15/18,Indiana,0,1,1
3/15/18,Illinois,0,2,2
3/15/18,Pennsylvania,0,1,1
3/15/18,Georgia,0,1,1
3/15/18,Louisiana,0,1,1
3/15/18,Louisiana,1,1,2
3/15/18,California,0,2,2
3/15/18,Nebraska,0,1,1
3/15/18,District of Columbia,1,0,1
3/15/18,District of Columbia,0,1,1
3/15/18,Illinois,0,1,1
3/15/18,California,1,0,1
3/15/18,Illinois,0,1,1
3/15/18,California,0,2,2
3/16/18,Wisconsin,0,1,1
3/16/18,Pennsylvania,0,1,1
3/16/18,Florida,0,2,2
3/16/18,Pennsylvania,1,0,1
3/16/18,Alabama,0,1,1
3/16/18,Colorado,0,1,1
3/16/18,Georgia,1,1,2
3/16/18,New Jersey,1,0,1
3/16/18,Colorado,0,1,1
3/16/18,Illinois,1,0,1
3/16/18,Michigan,0,1,1
3/16/18,Maryland,0,1,1
3/16/18,Ohio,0,1,1
3/16/18,Wisconsin,0,1,1
3/16/18,Ohio,0,1,1
3/16/18,Alabama,0,1,1
3/16/18,Ohio,0,1,1
3/16/18,Maryland,0,1,1
3/16/18,Tennessee,0,1,1
3/16/18,Alabama,0,1,1
3/16/18,South Carolina,0,1,1
3/16/18,Pennsylvania,0,1,1
3/16/18,Maryland,0,1,1
3/16/18,Michigan,0,1,1
3/16/18,Pennsylvania,0,1,1
3/16/18,Florida,2,0,2
3/16/18,Illinois,1,0,1
3/16/18,Iowa,0,2,2
3/16/18,Texas,1,1,2
3/16/18,Illinois,0,1,1
3/16/18,Texas,1,0,1
3/16/18,Minnesota,1,0,1
3/16/18,Indiana,1,0,1
3/16/18,South Carolina,0,1,1
3/16/18,Massachusetts,0,1,1
3/16/18,Tennessee,0,1,1
3/16/18,Illinois,0,1,1
3/16/18,Louisiana,0,1,1
3/16/18,Indiana,0,1,1
3/16/18,Indiana,0,1,1
3/16/18,Tennessee,1,0,1
3/16/18,Tennessee,1,0,1
3/16/18,Colorado,1,0,1
3/16/18,Illinois,0,1,1
3/16/18,Indiana,1,0,1
3/16/18,Alaska,1,0,1
3/16/18,California,1,0,1
3/16/18,Virginia,0,1,1
3/16/18,California,1,0,1
3/16/18,California,1,0,1
3/16/18,Tennessee,0,1,1
3/16/18,Virginia,0,1,1
3/16/18,Texas,1,1,2
3/16/18,Oklahoma,2,0,2
3/16/18,Missouri,0,1,1
3/16/18,Illinois,1,0,1
3/16/18,Louisiana,0,1,1
3/16/18,Louisiana,1,1,2
3/16/18,North Carolina,1,0,1
3/16/18,Texas,1,0,1
3/16/18,New Mexico,1,0,1
3/16/18,Oklahoma,0,1,1
3/16/18,South Carolina,0,2,2
3/16/18,Kentucky,0,1,1
3/16/18,Texas,1,0,1
3/16/18,Colorado,0,2,2
3/16/18,California,0,1,1
3/16/18,Washington,1,0,1
3/16/18,Texas,0,2,2
3/16/18,Virginia,1,0,1
3/16/18,North Carolina,0,1,1
3/17/18,Arkansas,1,1,2
3/17/18,Ohio,0,1,1
3/17/18,Pennsylvania,0,1,1
3/17/18,Florida,0,1,1
3/17/18,North Carolina,1,0,1
3/17/18,Ohio,0,1,1
3/17/18,South Carolina,0,1,1
3/17/18,Wisconsin,0,1,1
3/17/18,Michigan,0,1,1
3/17/18,Michigan,0,1,1
3/17/18,Wisconsin,0,1,1
3/17/18,Tennessee,0,1,1
3/17/18,Missouri,1,0,1
3/17/18,New Jersey,0,1,1
3/17/18,Alaska,0,1,1
3/17/18,California,1,0,1
3/17/18,Louisiana,1,0,1
3/17/18,Alabama,0,2,2
3/17/18,Mississippi,1,0,1
3/17/18,Ohio,0,1,1
3/17/18,Wisconsin,0,1,1
3/17/18,Georgia,0,1,1
3/17/18,Missouri,0,1,1
3/17/18,Missouri,0,2,2
3/17/18,Missouri,0,1,1
3/17/18,Florida,0,1,1
3/17/18,Michigan,1,0,1
3/17/18,Georgia,2,4,6
3/17/18,Georgia,1,1,2
3/17/18,Wisconsin,0,1,1
3/17/18,Virginia,0,1,1
3/17/18,Pennsylvania,0,1,1
3/17/18,Louisiana,0,1,1
3/17/18,Florida,1,0,1
3/17/18,Ohio,0,1,1
3/17/18,Alaska,0,2,2
3/17/18,Louisiana,0,1,1
3/17/18,California,0,1,1
3/17/18,Arizona,0,1,1
3/17/18,California,1,1,2
3/17/18,Missouri,0,1,1
3/17/18,Mississippi,0,3,3
3/17/18,Missouri,0,1,1
3/17/18,Colorado,1,0,1
3/17/18,Alabama,0,1,1
3/17/18,Louisiana,0,1,1
3/17/18,Illinois,0,1,1
3/17/18,Illinois,0,1,1
3/17/18,Illinois,0,1,1
3/17/18,Kansas,1,0,1
3/17/18,Oklahoma,0,1,1
3/17/18,Illinois,1,1,2
3/17/18,California,0,2,2
3/17/18,Florida,0,1,1
3/17/18,Florida,1,0,1
3/17/18,New York,0,1,1
3/17/18,Florida,0,2,2
3/17/18,Georgia,1,0,1
3/17/18,Florida,0,1,1
3/17/18,District of Columbia,1,0,1
3/17/18,New York,0,1,1
3/17/18,Delaware,0,1,1
3/17/18,District of Columbia,0,1,1
3/17/18,Illinois,0,4,4
3/17/18,Indiana,1,0,1
3/17/18,Illinois,0,1,1
3/17/18,Illinois,0,1,1
3/17/18,Illinois,1,0,1
3/17/18,North Carolina,0,1,1
3/17/18,Virginia,0,1,1
3/17/18,California,0,1,1
3/17/18,Washington,0,1,1
3/17/18,Kentucky,1,0,1
3/17/18,Massachusetts,0,2,2
3/17/18,Oklahoma,1,0,1
3/17/18,Pennsylvania,0,1,1
3/17/18,Wisconsin,1,0,1
3/17/18,Maryland,0,1,1
3/17/18,Arkansas,1,1,2
3/17/18,Illinois,0,2,2
3/17/18,New Jersey,0,1,1
3/17/18,Louisiana,0,1,1
3/17/18,New Mexico,1,0,1
3/17/18,Kansas,0,1,1
3/17/18,Indiana,0,1,1
3/17/18,Alaska,0,2,2
3/17/18,Louisiana,0,1,1
3/17/18,Mississippi,1,0,1
3/17/18,Oklahoma,1,0,1
3/17/18,California,1,0,1
3/17/18,Arizona,2,0,2
3/17/18,West Virginia,0,1,1
3/17/18,Kansas,1,0,1
3/17/18,Oregon,0,1,1
3/17/18,Texas,1,0,1
3/17/18,Missouri,1,0,1
3/17/18,California,1,0,1
3/17/18,Illinois,0,1,1
3/17/18,District of Columbia,0,1,1
3/17/18,California,0,2,2
3/17/18,Missouri,1,0,1
3/17/18,North Carolina,0,1,1
3/17/18,Ohio,1,0,1
3/17/18,Utah,0,2,2
3/17/18,California,0,1,1
3/17/18,West Virginia,0,1,1
3/17/18,Arizona,0,1,1
3/17/18,Kentucky,0,7,7
3/18/18,Tennessee,0,1,1
3/18/18,Wisconsin,0,1,1
3/18/18,California,2,0,2
3/18/18,Maryland,0,1,1
3/18/18,Oklahoma,2,0,2
3/18/18,Florida,0,1,1
3/18/18,Colorado,1,0,1
3/18/18,Georgia,0,2,2
3/18/18,Florida,0,1,1
3/18/18,Oklahoma,0,1,1
3/18/18,Maryland,0,1,1
3/18/18,Florida,1,0,1
3/18/18,Missouri,1,0,1
3/18/18,Arkansas,0,1,1
3/18/18,California,0,1,1
3/18/18,Illinois,1,0,1
3/18/18,Florida,0,1,1
3/18/18,Missouri,0,1,1
3/18/18,Maryland,0,1,1
3/18/18,Maryland,0,1,1
3/18/18,California,1,0,1
3/18/18,California,0,2,2
3/18/18,Illinois,0,2,2
3/18/18,Illinois,0,1,1
3/18/18,Illinois,1,0,1
3/18/18,Illinois,0,1,1
3/18/18,Illinois,0,1,1
3/18/18,Mississippi,0,1,1
3/18/18,Washington,0,1,1
3/18/18,Texas,1,0,1
3/18/18,California,1,0,1
3/18/18,Oregon,0,1,1
3/18/18,Oregon,0,1,1
3/18/18,Tennessee,0,2,2
3/18/18,Pennsylvania,1,2,3
3/18/18,Ohio,0,1,1
3/18/18,Ohio,0,1,1
3/18/18,Nevada,0,3,3
3/18/18,South Carolina,0,3,3
3/18/18,Maryland,1,0,1
3/18/18,Texas,1,0,1
3/18/18,Maryland,0,1,1
3/18/18,Maryland,0,2,2
3/18/18,Iowa,0,1,1
3/18/18,Illinois,0,1,1
3/18/18,Florida,1,0,1
3/18/18,New York,0,1,1
3/18/18,New York,0,1,1
3/18/18,South Carolina,1,1,2
3/18/18,South Carolina,1,0,1
3/18/18,Indiana,1,1,2
3/18/18,Illinois,0,1,1
3/18/18,Wyoming,1,0,1
3/18/18,Alaska,0,1,1
3/18/18,Oklahoma,0,1,1
3/18/18,California,0,1,1
3/18/18,Texas,1,0,1
3/18/18,Michigan,0,1,1
3/18/18,Georgia,0,1,1
3/18/18,Michigan,0,1,1
3/18/18,North Carolina,0,1,1
3/18/18,Louisiana,1,0,1
3/18/18,Louisiana,0,1,1
3/18/18,Kansas,1,0,1
3/18/18,Michigan,0,1,1
3/18/18,Ohio,0,1,1
3/18/18,Georgia,2,0,2
3/18/18,Michigan,0,1,1
3/18/18,Colorado,0,1,1
3/18/18,Arkansas,2,0,2
3/18/18,Georgia,1,0,1
3/18/18,Colorado,1,0,1
3/18/18,Michigan,0,1,1
3/18/18,Ohio,0,1,1
3/18/18,Alabama,1,0,1
3/18/18,Washington,1,1,2
3/18/18,Washington,1,0,1
3/18/18,North Carolina,0,2,2
3/18/18,Wisconsin,1,0,1
3/18/18,Virginia,0,1,1
3/18/18,Arkansas,0,1,1
3/18/18,Tennessee,1,0,1
3/18/18,Mississippi,0,1,1
3/18/18,Ohio,0,1,1
3/18/18,Mississippi,0,1,1
3/18/18,Michigan,0,1,1
3/18/18,North Carolina,0,1,1
3/18/18,Michigan,0,1,1
3/18/18,Wisconsin,0,1,1
3/18/18,Tennessee,0,1,1
3/18/18,West Virginia,0,2,2
3/18/18,California,0,1,1
3/18/18,California,0,1,1
3/18/18,California,0,1,1
3/18/18,Arizona,0,1,1
3/18/18,Texas,1,0,1
3/18/18,Missouri,0,1,1
3/18/18,New Jersey,0,1,1
3/18/18,Georgia,1,1,2
3/18/18,Illinois,0,1,1
3/18/18,New Jersey,0,1,1
3/18/18,Illinois,0,1,1
3/18/18,Kentucky,0,1,1
3/18/18,Mississippi,1,0,1
3/18/18,Ohio,0,2,2
3/18/18,Florida,0,1,1
3/18/18,Georgia,0,1,1
3/18/18,Ohio,0,1,1
3/18/18,Georgia,1,0,1
3/18/18,Tennessee,0,1,1
3/18/18,Ohio,0,1,1
3/18/18,California,1,0,1
3/18/18,Kentucky,1,0,1
3/18/18,Illinois,0,1,1
3/18/18,South Carolina,0,2,2
3/19/18,Georgia,0,1,1
3/19/18,Arkansas,1,0,1
3/19/18,Tennessee,0,1,1
3/19/18,Indiana,0,1,1
3/19/18,Indiana,0,1,1
3/19/18,Kentucky,0,1,1
3/19/18,Indiana,0,1,1
3/19/18,Virginia,0,1,1
3/19/18,California,1,1,2
3/19/18,Massachusetts,0,1,1
3/19/18,Mississippi,0,1,1
3/19/18,Wyoming,1,0,1
3/19/18,District of Columbia,1,0,1
3/19/18,Mississippi,0,1,1
3/19/18,Michigan,0,1,1
3/19/18,Florida,0,1,1
3/19/18,Nevada,1,0,1
3/19/18,Kentucky,0,1,1
3/19/18,Michigan,0,1,1
3/19/18,Michigan,0,1,1
3/19/18,Michigan,0,1,1
3/19/18,Michigan,0,1,1
3/19/18,Ohio,1,0,1
3/19/18,Ohio,0,2,2
3/19/18,Michigan,1,0,1
3/19/18,Florida,0,1,1
3/19/18,South Carolina,0,1,1
3/19/18,Illinois,0,1,1
3/19/18,Georgia,0,1,1
3/19/18,Iowa,1,1,2
3/19/18,Missouri,1,0,1
3/19/18,Tennessee,0,1,1
3/19/18,California,0,1,1
3/19/18,Washington,0,1,1
3/19/18,Connecticut,1,0,1
3/19/18,Wisconsin,0,1,1
3/19/18,Kansas,0,1,1
3/19/18,Alabama,1,0,1
3/19/18,Louisiana,1,0,1
3/19/18,Pennsylvania,2,0,2
3/19/18,Louisiana,0,1,1
3/19/18,Louisiana,0,1,1
3/19/18,Texas,0,1,1
3/19/18,Missouri,0,1,1
3/19/18,South Carolina,1,0,1
3/19/18,Tennessee,0,1,1
3/19/18,Wisconsin,0,1,1
3/19/18,Mississippi,0,1,1
3/19/18,Mississippi,0,1,1
3/19/18,Colorado,1,0,1
3/19/18,Louisiana,2,0,2
3/19/18,Texas,0,1,1
3/19/18,Virginia,1,0,1
3/19/18,Oregon,0,1,1
3/19/18,Texas,1,0,1
3/19/18,South Carolina,0,1,1
3/19/18,Delaware,0,1,1
3/19/18,New York,0,1,1
3/19/18,Colorado,1,0,1
3/19/18,California,0,1,1
3/19/18,North Carolina,0,1,1
3/19/18,Texas,1,0,1
3/19/18,North Carolina,0,1,1
3/19/18,Mississippi,0,2,2
3/19/18,Mississippi,0,1,1
3/19/18,New Mexico,1,0,1
3/19/18,California,0,1,1
3/19/18,Virginia,0,1,1
3/19/18,Maryland,1,0,1
3/19/18,Maryland,1,0,1
3/19/18,Illinois,0,1,1
3/19/18,Missouri,1,0,1
3/19/18,Pennsylvania,1,0,1
3/19/18,Illinois,1,3,4
3/19/18,Michigan,0,1,1
3/19/18,Connecticut,0,1,1
3/19/18,Texas,1,1,2
3/19/18,Arizona,0,2,2
3/19/18,New York,0,1,1
3/19/18,Kentucky,1,0,1
3/19/18,Michigan,1,0,1
3/20/18,Texas,1,0,1
3/20/18,Texas,1,0,1
3/20/18,Texas,1,0,1
3/20/18,Missouri,0,1,1
3/20/18,Georgia,1,0,1
3/20/18,Maryland,2,1,3
3/20/18,California,0,1,1
3/20/18,Mississippi,1,0,1
3/20/18,Mississippi,1,0,1
3/20/18,Massachusetts,0,2,2
3/20/18,Mississippi,1,0,1
3/20/18,Missouri,1,0,1
3/20/18,Kentucky,1,0,1
3/20/18,Michigan,0,1,1
3/20/18,Maryland,0,1,1
3/20/18,South Carolina,0,1,1
3/20/18,Florida,1,1,2
3/20/18,Pennsylvania,0,1,1
3/20/18,Missouri,0,1,1
3/20/18,New York,0,1,1
3/20/18,Nebraska,0,1,1
3/20/18,Florida,1,0,1
3/20/18,Indiana,1,0,1
3/20/18,Colorado,1,1,2
3/20/18,California,1,2,3
3/20/18,Oregon,0,1,1
3/20/18,Florida,0,1,1
3/20/18,Michigan,0,1,1
3/20/18,Michigan,0,1,1
3/20/18,Michigan,0,1,1
3/20/18,Florida,0,1,1
3/20/18,New Jersey,1,0,1
3/20/18,Michigan,0,1,1
3/20/18,Minnesota,0,1,1
3/20/18,Pennsylvania,2,0,2
3/20/18,California,1,1,2
3/20/18,Maryland,1,0,1
3/20/18,Maryland,0,1,1
3/20/18,New York,0,1,1
3/20/18,Maryland,0,1,1
3/20/18,Colorado,0,1,1
3/20/18,Alabama,1,1,2
3/20/18,North Carolina,0,1,1
3/20/18,Texas,0,1,1
3/20/18,Alabama,0,1,1
3/20/18,Maryland,0,1,1
3/20/18,Tennessee,0,1,1
3/20/18,Florida,0,2,2
3/20/18,Virginia,0,1,1
3/20/18,South Carolina,0,1,1
3/20/18,South Carolina,1,0,1
3/20/18,Nevada,1,1,2
3/20/18,Indiana,0,1,1
3/20/18,Texas,1,0,1
3/20/18,Virginia,0,2,2
3/20/18,New Mexico,1,0,1
3/20/18,Texas,1,0,1
3/20/18,West Virginia,0,1,1
3/20/18,Massachusetts,0,1,1
3/20/18,Texas,1,0,1
3/20/18,Virginia,0,1,1
3/20/18,California,0,1,1
3/20/18,Alabama,1,0,1
3/20/18,Oregon,0,1,1
3/20/18,North Carolina,0,1,1
3/20/18,Oregon,1,0,1
3/20/18,Missouri,0,1,1
3/20/18,Missouri,0,1,1
3/20/18,Arkansas,0,1,1
3/20/18,Tennessee,1,0,1
3/20/18,Pennsylvania,0,1,1
3/20/18,Michigan,0,1,1
3/20/18,Louisiana,0,1,1
3/20/18,Utah,0,1,1
3/20/18,Tennessee,1,0,1
3/20/18,Virginia,0,1,1
3/20/18,California,1,0,1
3/20/18,North Carolina,1,1,2
3/20/18,Kentucky,2,0,2
3/20/18,Illinois,0,1,1
3/20/18,Illinois,0,1,1
3/20/18,Illinois,0,1,1
3/20/18,Georgia,0,1,1
3/20/18,Ohio,0,1,1
3/20/18,Ohio,0,1,1
3/21/18,South Carolina,1,1,2
3/21/18,North Carolina,0,1,1
3/21/18,Colorado,0,1,1
3/21/18,Tennessee,0,1,1
3/21/18,California,0,1,1
3/21/18,Montana,0,1,1
3/21/18,California,0,1,1
3/21/18,Virginia,1,0,1
3/21/18,Georgia,0,1,1
3/21/18,Louisiana,1,1,2
3/21/18,Illinois,0,1,1
3/21/18,Ohio,0,1,1
3/21/18,Alabama,0,1,1
3/21/18,New York,1,0,1
3/21/18,North Carolina,1,0,1
3/21/18,Texas,2,0,2
3/21/18,Missouri,0,1,1
3/21/18,New York,0,1,1
3/21/18,Missouri,0,1,1
3/21/18,Alabama,1,0,1
3/21/18,Oregon,0,1,1
3/21/18,Florida,1,0,1
3/21/18,North Carolina,0,1,1
3/21/18,Texas,1,0,1
3/21/18,Arkansas,0,1,1
3/21/18,Connecticut,0,1,1
3/21/18,Idaho,1,0,1
3/21/18,Oklahoma,1,0,1
3/21/18,South Carolina,1,0,1
3/21/18,South Carolina,1,1,2
3/21/18,Oklahoma,1,0,1
3/21/18,Texas,0,2,2
3/21/18,California,0,2,2
3/21/18,Kentucky,2,0,2
3/21/18,Texas,1,0,1
3/21/18,California,1,2,3
3/21/18,Texas,0,1,1
3/21/18,Texas,1,0,1
3/21/18,California,1,0,1
3/21/18,Louisiana,1,0,1
3/21/18,North Carolina,1,0,1
3/21/18,Alabama,0,1,1
3/21/18,Texas,1,0,1
3/21/18,Virginia,0,1,1
3/21/18,North Carolina,1,0,1
3/21/18,Mississippi,1,1,2
3/21/18,California,1,5,6
3/21/18,Arkansas,0,1,1
3/21/18,Wisconsin,1,0,1
3/21/18,Mississippi,1,0,1
3/21/18,Tennessee,0,1,1
3/21/18,Indiana,0,2,2
3/21/18,North Dakota,0,1,1
3/21/18,Arkansas,0,1,1
3/21/18,South Dakota,0,3,3
3/21/18,District of Columbia,0,1,1
3/21/18,Michigan,0,1,1
3/21/18,New York,1,0,1
3/21/18,Florida,0,1,1
3/21/18,Florida,0,1,1
3/21/18,Colorado,1,0,1
3/21/18,Wisconsin,0,1,1
3/21/18,Florida,0,1,1
3/21/18,New Jersey,0,1,1
3/21/18,Illinois,0,1,1
3/21/18,Idaho,0,1,1
3/21/18,Illinois,1,0,1
3/21/18,Illinois,0,1,1
3/21/18,Michigan,0,1,1
3/21/18,Missouri,0,1,1
3/21/18,California,0,1,1
3/21/18,Arizona,1,1,2
3/21/18,Georgia,1,1,2
3/21/18,Wisconsin,0,1,1
3/21/18,Michigan,0,1,1
3/21/18,Illinois,0,1,1
3/21/18,District of Columbia,1,0,1
3/21/18,Illinois,0,1,1
3/21/18,Illinois,0,1,1
3/21/18,Texas,1,0,1
3/21/18,Illinois,0,1,1
3/21/18,District of Columbia,0,1,1
3/21/18,New York,1,0,1
3/21/18,Maryland,0,1,1
3/21/18,Maryland,0,1,1
3/21/18,Maryland,1,0,1
3/21/18,District of Columbia,0,1,1
3/21/18,Ohio,0,1,1
3/22/18,Texas,0,1,1
3/22/18,Nevada,0,1,1
3/22/18,Wyoming,1,0,1
3/22/18,Illinois,1,0,1
3/22/18,New Mexico,1,0,1
3/22/18,Alaska,0,1,1
3/22/18,Alaska,0,1,1
3/22/18,Texas,0,1,1
3/22/18,California,2,0,2
3/22/18,Missouri,1,0,1
3/22/18,New Mexico,2,0,2
3/22/18,Indiana,0,1,1
3/22/18,Texas,0,1,1
3/22/18,California,0,1,1
3/22/18,California,0,1,1
3/22/18,Texas,1,1,2
3/22/18,Texas,0,1,1
3/22/18,Texas,1,1,2
3/22/18,California,0,1,1
3/22/18,Texas,0,1,1
3/22/18,Maryland,1,0,1
3/22/18,Texas,0,1,1
